Cluster;beer;beer_id;beer_type;A_malt_grain;A_malt_bread;A_malt_cara;A_malt_burn;A_hops_citrus;A_hops_tropical;A_hops_noble;A_hops_woody;A_esters_ethac;A_esters_isoaa;A_esters_flower;A_esters_fruity;F_malt_grain;F_malt_bread;F_malt_cara;F_malt_burn;F_hops_citrus;F_hops_tropical;F_hops_noble;F_hops_woody;F_esters_ethac;F_esters_isoaa;F_esters_flower;F_esters_fruity;acidity;bitternes;sweetness;X4vg;diacetyl;dms;metallic;stale_hops;t2n;orange;coriander;clove;lactic;acetic;barnyard;co2;overall
1;130;5,42503E+17;1;1,25022332;0,821145455;-0,59238833;-0,447275469;1,679599339;-0,458309285;1,382903778;0,466320947;-0,430209456;-0,295313927;-0,086389026;-0,294071676;1,258736543;0,76259339;-0,526737078;-0,535076164;0,67146146;-0,302655853;0,383197075;-0,04637752;0,225275956;-0,395033667;0,138167069;-0,251961874;2,213032359;0,074237568;-0,994606558;-0,701431141;-0,513726054;1,535864372;-0,22806365;-0,376104473;0,188751399;0,118507892;-0,171125303;-0,243970646;3,439422548;1,179876269;-0,374259134;0,902444846;-244101972
2;162;5,42502E+17;2;-0,0684499;-0,031913683;-0,300178073;-0,120363307;-0,224767813;-0,252907767;0,288866315;-0,293669381;-0,484504564;0,156521313;-0,205476923;-0,142291891;-0,107308549;-0,196682164;-0,444422189;-0,327518675;0,228594026;-0,210548198;0,144061767;-0,326653117;-0,214387531;-0,388287593;-0,293420406;-0,223531263;2,343735074;-0,704498877;-0,560864856;-0,467412271;-0,457156533;-0,157835054;0,229073173;-0,318358868;0,161717962;-0,248142575;-0,160148109;-0,204596605;1,175417034;1,31900316;-0,311607399;-0,186745618;-101667942
2;153;5,42501E+17;3;-0,089599436;-0,429247852;-0,493870265;-0,342976798;-0,514986489;-0,369153169;0,000559781;-0,020751197;0,229657289;-0,238972355;0,232896086;0,582074759;-0,1541688;-0,513902451;-0,501364888;-0,200181904;-0,34216712;-0,283492388;-0,401353594;-0,122773826;0,617031732;-0,263272568;-0,245725201;0,076024533;2,615437127;-0,379059455;-0,697310063;-0,482112706;-0,497984569;0,084162688;-0,506091656;-0,029543713;-0,143567322;-0,231139286;-0,166492365;-0,197426812;1,09775921;1,395869918;0,004654078;-0,324687767;-1020328521
2;184;5,41278E+17;4;-0,1512488;-0,208833966;-0,185523652;-0,403207114;-0,21091604;-0,151589523;-0,054729096;-0,150474678;-0,699589973;0,204747188;0,111299996;0,030203107;-0,447618885;-0,239562595;-0,381900974;-0,461876522;0,878346772;0,252792478;-0,456889386;-0,603583764;-0,673875382;0,240813272;-0,432918788;0,93563416;1,350592167;-1,069987811;0,193543749;-0,634992482;-0,657461766;-0,01364644;-0,73722619;0,595362787;0,326496924;-0,269269329;-0,235029903;-0,268516935;2,395026951;1,032508471;0,597806346;-1,092564617;-1306380243
2;75;5,41278E+17;2;0,464857742;-0,323359229;-0,434340746;-0,107694913;-0,28275216;-0,387442903;0,062062908;-0,105569439;-0,233291721;-0,433825692;-0,338955134;-0,410299921;0,210064313;-0,051933822;-0,522142554;-0,357664473;-0,179908562;-0,322850369;0,055393326;0,040289692;0,084464681;-0,289335319;-0,22871345;-0,268912473;1,900912411;-0,284930118;-0,723073292;-0,425222452;-0,307049666;0,128695905;0,27401184;0,345726108;0,201848371;-0,245521959;0,44532983;-0,207530432;1,668161208;1,404666602;0,365359249;0,176487824;134674329
2;21;5,41278E+17;2;-0,138887405;-0,413241939;-0,193119068;-0,345911751;-0,127884547;-0,388086165;0,065394996;-0,293054678;-0,287044539;-0,028200991;-0,37045703;0,2211801;-0,229845669;-0,483546502;-0,498540048;-0,394253823;-0,400470592;-0,306600849;-0,390381162;-0,31564685;-0,015101761;-0,038576801;-0,344784512;-0,109563714;1,766660004;-0,35664745;-1,010874166;-0,461985027;-0,370232791;-0,55488594;0,963419605;-0,16570784;-0,108786264;-0,227350082;0,511404604;-0,209413796;0,974588487;1,56247518;-0,146282423;0,448819355;-221669928
2;176;5,41186E+17;5;-0,217892103;-0,460335228;-0,253948608;-0,346786162;-0,400498596;-0,25467186;-0,522764574;-0,279102936;-0,240096974;-0,663413337;-0,245658211;-0,367414175;-0,403339027;-0,306950884;-0,537532122;-0,44568677;-0,337488276;-0,28842888;-0,535064122;-0,31418741;-0,316425047;-0,511248169;-0,073743588;-0,203302063;3,781348008;-1,009684994;-0,289247322;-0,463237558;-0,304382196;-0,202482382;-0,379633392;0,012722393;-0,387657549;-0,254800591;-0,163465732;-0,217791672;3,419127797;3,818123967;0,029256719;-0,82669789;-471560722
2;167;5,41186E+17;6;0,740310992;0,705387197;0,023536277;0,247348943;-0,310606446;-0,36296944;-0,343886005;-0,306886358;0,292449208;-0,201686256;-0,328388196;0,058460046;0,441994854;0,300628951;-0,373752201;-0,437933773;-0,174508468;-0,313719303;-0,253797284;-0,162051961;0,265474714;-0,042327663;0,022574323;0,284438347;1,942722887;-0,891586904;-0,022828603;-0,486001504;1,446033267;-0,45973794;-0,034308055;-0,194805282;0,16063655;0,060263278;-0,164528591;-0,211174334;0,690858653;2,353935326;-0,177995357;-0,313073357;66018826
2;161;5,41169E+17;6;-0,091576858;-0,090103011;0,164437879;0,192059643;-0,296915549;-0,36296944;-0,305865092;-0,013413424;0,571884241;-0,113082844;0,108127422;-0,4176943;-0,005834915;-0,275795855;-0,12880642;-0,437933773;-0,046910988;-0,116299267;-0,408716347;-0,162051961;0,68685711;-0,275840217;-0,172162849;0,295787341;1,221408591;-0,717276072;-0,1896761;-0,304398121;-0,146679017;-0,007907444;0,244833828;0,000697575;0,077903959;-0,236587392;-0,164528591;-0,211174334;1,294536638;0,791122135;0,022725636;-0,146403212;200307573
2;159;5,41169E+17;6;-0,174501337;0,047433858;-0,064168903;0,341906443;-0,243132566;-0,27845944;-0,250166227;-0,142013491;0,286455423;0,019419512;0,483489258;-0,015969686;-0,17885508;-0,184550718;0,016551878;-0,372220773;-0,114456405;-0,182105946;-0,19003413;-0,162051961;1,01746542;-0,225073143;0,495480863;0,22052736;1,504995965;-0,727544815;0,46999187;-0,205656988;0,361191337;-0,20961988;-0,070011499;0,013695589;0,003877194;-0,236587392;1,191755366;-0,211174334;1,712226567;0,80054254;0,029614802;-0,021341327;164264318
2;24;5,41166E+17;3;-0,113273971;-0,429247852;-0,493870265;-0,223953765;-0,335441934;-0,260497454;-0,395125256;-0,020751197;0,279294021;-0,295869388;0,151638251;0,626811941;-0,161060472;-0,417274206;-0,501364888;-0,379087342;-0,452488971;-0,283492388;-0,588210877;0,060106911;0,161959715;-0,06980534;0,148855059;0,882170718;2,792664683;-1,008944055;-0,112981388;-0,482112706;-0,160428636;-0,40015322;0,378241624;0,137644099;-0,404578988;-0,231139286;-0,166492365;-0,197426812;0,81159757;2,032081356;0,172653836;-0,822665432;-201182104
2;41;5,41166E+17;2;0,055973871;0,29574974;-0,318486967;-0,190313133;-0,053384375;-0,260549831;0,187638718;0,035928083;-0,197862308;-0,343730702;-0,412315049;-0,08528089;-0,009467602;-0,16667838;-0,512791192;-0,431772182;0,212834554;-0,318231854;-0,083243583;-0,118593186;-0,375825691;-0,262743661;-0,249276809;-0,185995411;2,381337338;-0,490925501;-0,673614562;-0,343567137;-0,4259615;-0,056165295;0,070139278;0,066491311;-0,29265323;-0,248142575;-0,160148109;-0,204596605;1,118205368;1,455512274;0,087524777;0,212249302;134564954
2;82;5,41152E+17;3;-0,220134601;-0,429247852;-0,493870265;0,176002145;-0,338462081;-0,260497454;-0,431632421;-0,055024446;-0,283823133;-0,028656011;0,063518979;0,545667065;-0,371723929;-0,388874207;-0,501364888;-0,185944636;-0,452488971;-0,283492388;-0,578770206;-0,305654563;0,612368001;-0,119424257;0,264176022;0,166030396;3,594075782;-0,814364504;-0,631580766;-0,482112706;-0,304639865;0,109106349;-0,218415602;-0,148026453;0,287006517;-0,231139286;-0,166492365;0,434492497;2,339754632;2,805844287;-0,132092518;-0,956792003;916891144
2;144;5,41152E+17;2;-0,130225029;-0,412599397;-0,44570848;-0,369212613;-0,267196361;-0,382281215;0,17780931;0,112830864;-0,093342903;-0,015066468;-0,363833015;-0,274468708;-0,144067465;-0,494423676;-0,535000676;-0,403620622;0,094393233;-0,329200828;0,281080947;-0,142747306;-0,009564812;0,006479808;-0,321833721;0,021006075;2,847017971;-0,296733249;-0,772442244;-0,479556175;-0,565434315;-0,070791223;-0,150492505;0,715268619;0,200608552;-0,241918612;-0,166153374;-0,211564443;2,438065158;3,410582917;0,769396663;0,656885865;-1202857531
2;118;5,41136E+17;5;-0,033629618;0,222012565;0,125142848;-0,346786162;-0,260852832;-0,25467186;-0,45041005;0,314684433;1,170950376;-0,491892563;0,263067433;0,360858569;-0,23106613;-0,457261487;-0,128606289;-0,44568677;-0,264058747;-0,156815523;-0,472356243;-0,31418741;1,100784006;-0,10030587;0,506121707;0,315151467;2,391215715;-0,851219657;0,708616925;-0,463237558;1,09160756;-0,247306836;-0,192767756;-0,326714263;-0,249000412;0,042050079;-0,163465732;-0,217791672;1,131113219;4,396779269;-0,318462468;0,361027598;138191228
2;211;5,41122E+17;2;0,110013877;-0,216448479;-0,45935263;0,300511664;-0,232372615;-0,260549831;-0,323531809;0,300027515;-0,09616603;-0,559737425;-0,412315049;-0,053546745;-0,0235479;-0,234483801;-0,347794845;-0,327518675;-0,102177826;-0,318231854;-0,252364179;0,225256115;-0,267668501;-0,224643815;-0,293420406;0,000206154;2,41587924;-0,807560546;0,547623121;-0,343567137;-0,011871497;-0,335971126;-0,129633404;0,560319839;0,118045151;-0,248142575;-0,160148109;-0,204596605;2,026043942;1,116487002;0,582082069;-0,582665487;-677687018
2;250;5,41122E+17;7;0,219183906;-0,413241939;-0,182293843;0,01115735;-0,391161086;-0,388086165;-0,225953388;-0,293054678;0,271199378;-0,426637859;-0,37045703;0,03339403;-0,007300593;-0,274041895;-0,200962839;-0,394253823;-0,285409122;-0,306600849;-0,487077258;-0,31564685;-0,476566791;-0,013619211;-0,344784512;0,825809865;1,302476976;-0,95147136;1,168901238;-0,461985027;-0,288565611;-0,002202586;-0,459667489;-0,182993109;-0,174813088;-0,227350082;-0,173714185;-0,209413796;1,361724083;1,047390354;-0,160041345;-0,27469225;-151732141
2;138;5,41122E+17;3;0,034646906;0,013819779;-0,493870265;-0,342976798;-0,514986489;-0,369153169;-0,421032778;0,108733522;1,029451213;0,290666159;0,826803561;0,529195324;-0,160003093;-0,2172682;-0,501364888;-0,379087342;-0,452488971;-0,283492388;-0,676919183;0,060106911;0,744568152;-0,119424257;0,799875635;0,405139834;2,768388639;-0,862193991;-0,856514287;-0,482112706;-0,254548179;0,23025416;-0,506091656;-0,030701911;0,700032361;-0,231139286;0,537171853;-0,197426812;1,692765753;1,86727133;-0,007486343;-0,48952801;-259741073
2;179;5,41108E+17;6;0,629702159;-0,395499304;1,383448318;0,555784108;-0,298640385;-0,369287645;-0,329456748;-0,285873293;-0,028532369;0,477130901;0,392599859;0,145039038;0,033042119;-0,560141429;-0,29585358;-0,374426256;0,139804237;-0,31540358;-0,031248296;-0,315006291;-0,335455953;0,085406;0,161856387;0,068589991;1,698104579;-0,699245184;0,01374167;-0,481654872;1,219412117;-0,396982106;-0,039780835;-0,328516664;-0,259310632;-0,237486419;-0,158648903;-0,193414469;2,00506597;1,499238896;-0,319925396;0,319608193;-800697501
2;42;5,41102E+17;2;-0,256395342;-0,371147369;-0,548262809;-0,357143272;0,009931621;-0,238139446;0,20831734;0,018290648;0,707215133;-0,841867054;-0,030132445;0,306776353;-0,132999368;-0,576443882;-0,533997649;-0,489784166;-0,269165532;-0,381055304;-0,259207503;-0,484079168;0,118479305;-0,726982849;-0,385343773;0,257045957;3,250908743;-0,176429739;-0,421018635;-0,337894831;-0,583067873;-0,746312157;-0,630156705;-0,361025743;-0,488937098;0,164871637;-0,235412798;-0,246439993;3,826022977;3,116066917;-0,353126849;-0,381885689;1024458183
2;241;6,08783E+16;3;-0,633486248;-0,552615743;-0,548262809;-0,357143272;-0,239617916;-0,364904446;-0,678498073;-0,3996214;0,245441892;-0,319425482;-0,514672007;1,211173789;-0,777128323;-0,580031403;-0,533997649;-0,489784166;-0,269165532;-0,183635269;-0,693815053;-0,484079168;-0,090370639;-0,635610109;0,143853662;1,227967298;2,114038979;-0,400434466;-0,38122704;-0,578042872;-0,459009861;-0,218195219;-0,630156705;-0,152071703;0,205087545;-0,280404369;-0,235412798;-0,246439993;1,891237727;2,057701129;-0,144172808;0,133579571;76116684
2;54;5,49619E+16;3;-0,176683106;-0,088599307;-0,599110694;0,18372473;-0,52511901;-0,498074088;-0,21728658;0,319676376;-0,699589973;0,51890512;-0,486088533;0,084420339;0,233458864;-0,73675475;-0,533147626;-0,461876522;-0,537519369;-0,384934238;-0,449373596;-0,603583764;0,229421103;-0,176889104;-0,036020711;-0,690180858;2,800745427;-1,127247386;0,033562705;-0,634992482;0,044130673;-0,756966533;-0,73722619;-0,344930396;-0,513370956;-0,269269329;-0,235029903;-0,268516935;2,392946366;1,641249365;-0,342486837;-0,241735532;749406902
2;177;5,4251E+16;4;-0,359507626;-0,689772601;-0,599110694;-0,403207114;-0,368017525;0,211052883;-0,723663147;-0,463908713;-0,699589973;0,650066634;0,604125481;0,133227916;-0,421667223;-0,73675475;-0,533147626;-0,461876522;0,011689156;-0,191817776;-0,650075076;-0,603583764;-0,673875382;0,488458574;0,360877365;0,029363042;1,876070883;-1,069987811;-0,002438447;-0,634992482;-0,657461766;-0,756966533;-0,73722619;-0,344930396;-0,255760888;-0,269269329;-0,235029903;-0,268516935;2,302349482;1,793863777;-0,342486837;-1,23391597;-61159467
2;26;54125032;5;0,201205208;-0,150246466;0,192420915;-0,346786162;-0,08394775;-0,29692686;-0,255603297;-0,191721085;0,581402856;-0,47222524;0,103960315;0,224635785;0,36474799;-0,029839434;-0,061524624;-0,44568677;0,258872672;-0,222622201;-0,347964396;-0,31418741;0,507916019;-0,225323741;-0,045379673;0,186057166;1,746579463;-0,83848956;0,15666578;-0,463237558;0,057362291;-0,383393885;-0,448530108;-0,267968419;-0,31832898;0,609716808;-0,163465732;-0,217791672;2,148040656;2,114334618;-0,253758646;-0,012363213;594230732
2;200;54125001;5;0,648291135;0,228700764;-0,168286251;-0,346786162;0,055698014;-0,33918186;0,06431853;0,245188167;0,347791523;-0,313816014;-0,215547596;-0,476071273;0,28780721;-0,177479573;-0,141302513;-0,44568677;0,395865583;-0,28842888;-0,364398418;-0,31418741;0,697624733;-0,288205956;-0,276283323;-0,116768689;1,516541098;-0,789461635;0,092192265;-0,14304017;0,451272848;-0,124292582;-0,282814176;-0,326714263;0,148495637;0,33890075;-0,163465732;-0,043027971;0,818484346;2,193543386;-0,318462468;-0,58723296;470427312
2;18;1882;2;0,155479063;-0,160345971;-0,55795569;-0,048813006;-0,373254518;-0,382281215;0,002641194;0,560346891;0,098874888;-0,253099736;-0,363833015;-0,347923851;-0,138993513;-0,494423676;-0,535000676;-0,332142729;-0,21079973;-0,329200828;0,052965553;-0,356622805;-0,000384462;0,006479808;-0,321833721;-0,159966561;1,881478283;-0,33201976;-0,895585495;-0,321862384;0,052924197;0,506223949;0,51205097;1,237748036;-0,443718974;0,49677136;-0,166153374;-0,211564443;1,103985713;2,14116995;1,284702921;-0,264698219;90315145
3;27;5,42504E+17;8;-0,098400653;-0,327571894;-0,558794088;-0,357277366;0,980352355;2,907884331;1,169182641;-0,426447857;-0,175116092;-0,215817878;0,305912032;-0,689068908;0,158935174;-0,305616442;-0,516226097;-0,495942224;1,950996089;2,082775257;1,751160194;0,117436988;-0,03080078;-0,252533177;1,283528216;0,261007512;-0,067933897;1,063175939;-0,635752364;-0,595708299;-0,537891144;-0,759028692;-0,218472842;-0,119912732;-0,094519998;-0,297576527;-0,239478139;-0,247785515;-0,291095012;-0,243888155;-0,095877068;1,436952695;1078563983
3;80;5,41515E+17;8;-0,03999089;-0,494678029;-0,495997296;-0,339668982;0,389551234;3,036732885;1,183398699;-0,329769384;-0,394096987;-0,501631698;0,044457387;0,527466493;-0,08673636;-0,533678263;-0,469166499;-0,314950805;1,283407116;1,573445854;1,170066609;0,054383685;-0,419186911;-0,54553536;-0,140147525;0,143018311;-0,108753585;1,468837432;-0,498673712;-0,39729333;-0,368764922;-0,119147849;-0,534764797;-0,352271463;-0,462282809;-0,228287652;-0,166329579;-0,200984741;-0,311306183;-0,266568441;-0,344019668;0,311023314;245486879
3;145;5,41515E+17;9;-0,401478408;-0,285207909;-0,511048961;-0,337881829;1,817997731;3,063614044;0,723992767;-0,266476137;-0,848913765;0,244759033;0,418147487;0,244185072;-0,421266812;-0,529843831;-0,510623422;-0,403208036;1,249424065;2,601117846;0,910774695;0,458688347;-0,52044398;0,15998688;-0,257345654;0,382160002;-0,061462349;-0,050867727;-0,207509307;-0,475285238;-0,310188308;0,111938674;-0,241887575;-0,198712701;-0,383441107;-0,027065011;0,392487842;-0,018973704;-0,298918702;-0,277261904;-0,190290594;0,742781036;68369159
3;99;5,41397E+17;10;0,016057808;-0,181207658;0,649599027;-0,149151594;0,962883531;2,349128648;0,165502868;-0,019002553;0,560011114;-0,186963334;0,738067654;0,157410675;-0,110411389;0,098586561;0,441447531;-0,239080254;0,886090591;1,76208433;-0,412407868;-0,191107509;0,639349222;-0,049194517;0,117218783;0,309065354;-0,090292303;0,436172671;0,049408006;-0,358502321;-0,22739007;0,198710411;-0,541116129;-0,173411918;0,153471764;1,163021292;-0,166567823;0,177256824;-0,310481809;-0,267194727;-0,163335238;0,915591036;927272606
3;94;5,41219E+17;11;-0,367966187;-0,176028381;-0,49663297;-0,048982261;1,55952768;2,311289538;-0,249999723;0,497876359;-0,795678126;-0,056231661;0,070424277;0,193696988;-0,246056826;-0,3558349;-0,234394825;0,406580475;1,817880766;1,750063517;-0,087937365;0,182572765;-0,369137791;-0,147997143;-0,015487654;-0,002767162;-0,121720648;0,063834581;0,218082587;-0,294565653;0,242496855;-0,416608851;0,743338146;-0,269109363;-0,272648659;-0,224174694;-0,1626491;-0,069192672;-0,33738911;-0,287612613;-0,263396581;0,403690637;230788319
3;65;5,41128E+17;8;-0,20373564;-0,155278024;-0,523974473;-0,371749524;1,555226311;2,847013889;0,311380518;0,369339695;0,058130983;-0,344877891;0,118765197;0,669326664;-0,1606363;-0,286643119;-0,365033559;-0,253419015;1,39984987;1,755476055;0,570849342;0,207884945;-0,045794465;-0,134088738;-0,096917842;0,344468888;-0,081978563;1,084677281;-0,544611391;-0,45251661;-0,546957781;-0,339858445;-0,517239721;0,500873851;-0,40773754;-0,228646782;-0,168265115;-0,204315821;-0,323671093;-0,265117304;0,562604892;0,542826409;-175458666
3;39;5,43E+14;8;-0,588883909;0,158462235;-0,137762506;0,018359015;1,128324537;0,899135513;2,123449551;1,171261498;0,103525027;0,206284374;0,308855412;-0,227002664;-0,414271794;-0,598922891;-0,063485592;-0,218565739;1,205492055;1,63425887;2,364434371;1,186561745;-0,117617859;-0,362180465;-0,081678598;-0,120431024;-0,297428162;1,480125301;-0,741203237;-0,595708299;-0,537891144;-0,342287434;-0,628370485;0,412580817;-0,281187714;-0,297576527;-0,239478139;-0,247785515;-0,291095012;-0,243888155;0,436616481;0,770230351;-13262404
3;72;54121096;8;-0,113712343;-0,327582103;-0,523974473;-0,371749524;1,131463632;2,912431364;0,09076813;0,247538039;-0,548215483;-0,583932142;0,734943358;0,556054819;0,219243271;-0,359838303;-0,297812825;0,002901699;0,985419498;1,209546391;0,223753726;1,464963667;-0,414769464;-0,322213365;0,447894848;0,197993805;-0,15416868;0,391731272;-0,363802519;-0,141839309;-0,310213946;-0,223111418;-0,109458241;0,395262643;0,109940282;-0,228646782;-0,168265115;-0,204315821;-0,323671093;-0,265117304;0,438647197;-0,511462391;719215901
4;58;5,42502E+17;9;-0,362451698;-0,656106307;-0,548262809;-0,357143272;0,894867489;0,439906651;-0,98294116;-0,205053831;-0,276306237;1,478814158;-0,514672007;0,856460769;-0,488993579;-0,742979431;-0,408654478;-0,489784166;0,588417494;0,788431472;-1,086114317;-0,484079168;-0,565136586;2,138124216;-0,385343773;1,09682618;0,12404492;-0,286088556;1,378238138;-0,578042872;-0,109406912;-0,746312157;-0,630156705;-0,164622066;-0,488937098;2,987693607;0,179920293;-0,246439993;0,8452599;-0,262030858;-0,142963307;0,346181029;-2358383
4;33;5,42501E+17;4;-0,411625222;-0,350589762;-0,007695018;-0,395999058;-0,579850507;0,231098065;-0,985296294;-0,316157766;-0,719258356;1,791421491;-0,381034465;1,294268141;-0,572305862;-0,369944151;-0,461243396;-0,432229547;-0,265107963;0,1242601;-0,886961802;0,197377173;-0,794101527;0,69419923;0,296279608;0,705514908;-0,495474224;-0,775583517;0,613951257;-0,477169281;-0,381438811;-0,595283604;0,242804197;-0,330107959;-0,213278599;-0,196648935;-0,154420058;-0,172799347;0,537284513;-0,145442442;-0,322330207;-0,247135251;-182881525
4;78;5,42501E+17;12;-0,140872143;-0,354883466;0,888339151;-0,125965065;-0,091628026;-0,223406069;-0,05743339;-0,231333693;0,011792387;0,474041274;0,169589035;0,307137091;-0,389674442;0,081043471;1,560246631;-0,200992405;-0,162682073;0,377172129;-0,262840853;-0,304710291;-0,384359052;0,607236788;0,156714314;0,390011102;-0,6080291;-0,30558765;1,384230662;-0,337201163;0,704453661;-0,375413773;-0,385474619;-0,240232182;0,368221061;-0,246405648;-0,180678619;-0,220198636;-0,33198296;-0,29520557;-0,220629014;-0,262740552;84457326
4;214;5,42501E+17;13;0,310106322;0,147993967;0,390821076;-0,038468443;-0,320095834;-0,323328072;-0,005149215;0,105656438;0,048121841;-0,195391576;0,040212812;-0,444147841;0,202006965;0,025252429;1,024733403;0,065957323;-0,096190889;-0,203894928;-0,103173007;-0,132190203;0,346271782;-0,042777942;0,528610741;0,174331522;-0,480346403;-0,542136673;0,937160926;-0,369798885;-0,100580743;-0,504267229;-0,509484603;-0,064557258;-0,386753987;0,085504999;-0,175658236;6,172383248;-0,291065298;-0,271528219;-0,331343466;0,099700758;76979526
4;233;5,41302E+17;14;-0,327943934;-0,139787847;1,353451736;0,085005871;-0,4937209;-0,048594168;-0,87961068;-0,417659128;0,257326314;1,144096224;0,183301876;0,06525634;-1,239843672;0,11712944;1,550518555;-0,075906756;-0,482822749;0,582854875;-0,905916766;-0,154052199;0,522156769;1,629256954;-0,363371425;1,200030202;-0,72554338;-0,63274807;1,253396482;0,104493432;0,092908157;0,132370455;-0,558389742;-0,366768402;-0,506451787;0,18010588;-0,21316822;-0,225152971;-0,314573857;-0,282148931;-0,357289729;-0,997672001;-1245300475
4;74;5,41278E+17;7;-0,152390639;0,124532493;1,828281174;-0,345911751;-0,391161086;0,022518777;-0,771755794;-0,293054678;-0,334915737;-0,032336895;-0,083033571;-0,054866078;0,411028445;0,125568687;1,381793043;0,097226997;-0,515532062;-0,306600849;-0,612910188;-0,31564685;-0,320734422;0,058072929;-0,344784512;-0,205527684;-0,472497669;-1,450635356;2,144961614;-0,461985027;1,634687369;-0,55488594;-0,459667489;-0,031932369;0,75314642;-0,227350082;-0,173714185;-0,209413796;-0,212190663;-0,417191891;0,006339912;-1,55933745;181350365
4;220;5,41278E+17;3;-0,165473327;-0,340541654;-0,193790523;-0,266368937;-0,426724285;-0,314825312;-0,747332665;-0,279720633;0,465847158;0,495151905;0,768337603;0,854139853;-0,323377627;-0,49362651;-0,501364888;-0,463575485;-0,350514288;-0,198883801;-0,815395814;-0,305654563;-0,128868555;0,867289515;0,535802531;0,933231796;0,107819773;-1,479286059;2,107474564;-0,482112706;-0,207488407;-0,591636962;-0,145637221;-0,197889722;-0,404578988;-0,231139286;-0,166492365;-0,197426812;0,699318581;-0,280484418;-0,175486101;-0,830850553;399822741
4;102;5,41191E+17;13;0,120655623;-0,689772601;1,536873033;0,558551491;-0,053814555;0,07498528;-0,585649732;-0,463908713;0,873973214;1,674476524;0,260647128;2,329861121;1,057327881;-0,73675475;1,358007628;1,046584248;-0,537519369;0,001298687;0,012503028;-0,303654064;0,82821323;1,622546675;0,438458626;2,329356416;0,112092897;-0,465153494;0,204662673;-0,634992482;-0,471374748;-0,360878829;-0,73722619;-0,344930396;-0,513370956;-0,269269329;-0,235029903;0,341662936;-0,30591664;-0,247791078;-0,342486837;0,292090476;619228509
4;232;5,41169E+17;3;-0,343274303;0,378911167;-0,255712127;-0,342976798;-0,514986489;-0,260497454;-0,953166266;-0,279720633;-0,198716652;1,534911674;1,018972545;1,20727987;-0,370446902;0,034997917;-0,075653849;-0,379087342;-0,350514288;-0,283492388;-0,791793352;-0,305654563;0,05986031;0,628120326;1,317330263;1,67579377;0,729487854;-1,39964987;1,499319517;-0,225324766;-0,215625939;-0,127908121;-0,506091656;-0,366235731;-0,241059743;-0,231139286;-0,166492365;-0,197426812;0,710076009;-0,108789476;-0,35562628;-0,604687838;280108933
4;22;5,41166E+17;15;-0,532954324;0,37199411;-0,046682279;0,259584173;0,676710627;0,088089225;-0,548137824;0,111791033;-0,580080872;-0,481102595;-0,447647062;-0,383081315;-0,393414475;-0,155328231;-0,396666125;-0,457852212;0,233392896;0,12121531;-0,717065637;-0,299406264;-0,554624525;-0,150784619;-0,268571461;-0,015521047;-0,482004601;-1,191394813;0,669472413;0,087153961;-0,007857812;-0,504806189;-0,526802421;-0,041717398;-0,379831665;4,329084139;0,85860636;1,789029285;0,002600442;-0,286129747;-0,000466914;-0,559569783;-500940297
4;116;5,41166E+17;2;-0,115699756;-0,413241939;0,441005425;0,01115735;-0,392671159;-0,285434929;-0,877002409;-0,293054678;-0,788159775;-0,338060622;-0,37045703;0,126565313;-0,118701247;0,062200029;0,873290752;-0,066599943;-0,515532062;-0,306600849;-0,7903268;-0,31564685;-0,717637415;-0,270773719;-0,344784512;0,31496455;0,394633043;-1,064802483;1,132363857;-0,461985027;1,561144283;-0,056882926;0,669365595;-0,33405385;-0,079277829;-0,227350082;-0,173714185;-0,209413796;0,985180641;-0,417191891;-0,326422602;-1,053334931;-466771674
4;180;5,41163E+17;13;1,241209366;0,63093493;1,213596953;0,053459843;0,265928816;-0,243624661;-0,089015186;-0,339815107;0,141068102;-0,229009716;0,166181331;0,425801506;0,90322846;0,644918406;1,341822053;-0,496449266;-0,058791221;-0,00732086;-0,157512149;-0,274263008;0,330639927;0,390897397;0,044884751;0,647312375;-0,609832288;-0,391952512;1,505534366;-0,442140174;0,089666909;-0,517681306;-0,178709851;-0,344433963;-0,450762173;1,026898571;-0,165453094;-0,075279437;-0,287916731;-0,27415316;-0,336182168;-0,238183285;-1375542697
4;84;5,41152E+17;5;-0,008927498;0,017044978;0,118492329;-0,346786162;0,956518786;-0,084488807;0,043397559;0,245188167;-0,303114163;-0,599683971;0,500143223;0,040906078;0,425653459;0,345771833;0,384729243;0,017068662;0,689118331;-0,28842888;-0,299985386;-0,006125208;-0,418674674;-0,168811905;0,41480513;-0,02304154;0,11334772;-0,589476346;0,740348836;-0,022794347;0,282399257;-0,261900178;-0,416915101;-0,196679298;-0,387657549;2,621347345;1,076050478;0,19968424;-0,018651266;-0,166149261;-0,187795989;0,225121994;-1069290689
4;151;5,41152E+17;7;-0,228984344;-0,147123346;0,017205389;-0,345911751;-0,480933363;-0,285434929;-0,568160456;-0,293054678;-0,788159775;0,322473115;-0,37045703;-0,293137031;-0,036888243;-0,204207026;-0,052174235;-0,394253823;-0,515532062;-0,168314173;-0,7903268;-0,31564685;-0,812001848;0,463000308;-0,344784512;-0,232341829;0,492560806;-1,540873296;2,140822973;-0,461985027;1,094562813;-0,55488594;-0,253680041;0,002638169;0,913941832;-0,227350082;-0,173714185;-0,209413796;1,143750375;-0,264149652;0,033857756;-1,030355058;427883259
